"log_N","log_k0","log_cooling_rate","log_c_repulsion","Holdout_MAE","NLL"
2.385113203,1.93219123,-3.485130633,-3.386930488,0.576454895,1666.59965
2.145994316,2.455283918,-3.455912469,-3.590606815,0.561882558,1634.826485
1.839477356,2.682674419,-3.634273207,-3.065203051,0.592197867,1711.756694
2.114595949,2.412828768,-3.74546185,-2.719616517,0.590385531,1709.6018
2.300191667,2.470367496,-4.320702597,-3.437870782,0.557436675,1617.652842
2.025596103,2.411090442,-3.708093973,-3.117653291,0.567298899,1646.618765
2.218969111,2.509326796,-3.191626694,-3.643055408,0.546765684,1581.826581
1.937753562,2.052971898,-3.082191506,-3.230900616,0.595444186,1705.663762
1.982034283,2.414017425,-2.747127149,-3.724196909,0.581287242,1675.327369
2.431345868,2.036102661,-3.85497637,-3.306254804,0.566946413,1633.327859
1.815243034,2.603169064,-3.566399646,-3.359962776,0.604901049,NA
2.145018232,2.643138533,-3.779897988,-2.847203046,0.574988033,1657.183602
2.236715097,2.144054284,-3.360580339,-3.515102759,0.563421213,1616.441625
2.207108203,2.586000137,-3.103115309,-2.969974946,0.57587213,1657.134989
1.945015979,2.619359083,-3.192648833,-3.109193846,0.584625785,1682.509416
2.293000087,2.62186101,-3.069217768,-3.561332127,0.567353499,1646.75947
2.047625192,1.893015568,-3.049152569,-3.582189731,0.595484549,1704.587415
1.933484084,2.353098059,-4.386606591,-3.049432223,0.583406966,1686.398549
2.181659079,2.21046523,-3.571012849,-3.461655939,0.561877617,1620.296823
2.049620747,2.292302636,-3.304358252,-3.711642057,0.544809454,1559.249022
1.846095424,2.614695242,-3.185910451,-3.373429351,0.586809266,1680.972928
2.387094342,2.459589694,-3.838020629,-3.078966656,0.57649144,1673.546256
2.003801712,2.367173974,-3.305563991,-3.464766666,0.599832816,1738.785073
2.334667086,2.320449995,-3.176808687,-3.561134921,0.57692834,1673.512991
2.399403181,2.618282531,-3.623660617,-3.580649983,0.559879172,1611.787476
1.753166224,2.457555328,-3.541126904,-3.527619716,0.564057991,1627.037102
2.130651209,2.448069419,-4.484019003,-3.178436775,0.56743314,1645.838166
2.012501205,2.293181641,-4.187230176,-3.16873596,0.573573158,1672.935046
1.770643073,2.553083939,-2.53186736,-3.370398206,0.595496187,1712.839283
2.188469386,2.467605074,-3.282637198,-3.305264728,0.557990853,1611.334451
2.387435395,2.461101455,-2.588491426,-3.597845423,0.562547776,1619.790684
2.279320221,2.575278098,-3.200483086,-2.786225633,0.577562798,1652.237911
1.984669263,2.367245225,-3.112577234,-3.275523882,0.579203247,1675.833254
2.10976117,2.401874825,-2.92542416,-3.239833225,0.584907278,1694.778271
2.274616362,2.811735221,-3.425920869,-3.222980916,0.559163283,1621.053141
2.102494987,2.259606293,-2.70271365,-3.297507849,0.588510055,1682.840618
2.109999982,2.599974574,-2.760626649,-3.265417435,0.570320818,1654.385959
1.886807941,2.637186841,-4.04475573,-3.500292103,0.554710989,1614.91666
2.192102717,2.368222602,-3.597123843,-3.325988601,0.565903351,1626.160604
2.360090506,2.598691326,-3.808098603,-3.436165369,0.561212775,1626.387356
1.735164289,2.54979881,-3.910451422,-3.246308376,0.577637064,1663.866951
2.07581532,2.545789699,-2.956533422,-3.67537764,0.575645433,1677.099192
2.109520069,2.683309728,-3.119013045,-3.508793611,0.564607436,1630.693843
2.396978718,2.668669688,-3.638720376,-3.227088962,0.560498677,1620.074111
2.130421519,2.181193303,-4.020638366,-3.250069967,0.572289751,1650.344266
2.137398869,2.463732116,-4.168970702,-3.466931,0.561168007,1617.347748
2.275151934,2.567978085,-2.666725668,-3.233421359,0.572842698,1652.884449
1.848356759,2.619571382,-2.618555698,-2.972855353,0.585871926,1694.875421
2.41684545,2.065511776,-3.379422129,-3.553475264,0.570260099,1659.887721
2.097261743,2.454463957,-2.728354701,-3.258954581,0.569230749,1634.64376
2.026610941,2.05240123,-3.198141888,-2.921314356,0.561920063,1633.807451
2.361048423,2.310591051,-2.825879299,-3.008431804,0.573006986,1646.483935
1.902943529,2.72703042,-2.784518627,-3.329578164,0.560681394,1618.318934
1.980622637,2.220293642,-3.926125747,-3.375418831,0.574132275,1647.050233
1.836286849,2.6174062,-3.716666415,-3.453883022,0.577038355,1658.929228
2.220126074,2.251627512,-4.010281601,-3.604040132,0.574369635,1671.5603
NA,2.691615456,-3.158485272,-3.286718774,0.583578996,1682.211006
2.099750172,2.831888256,-3.794600949,-3.224750645,0.581632559,1680.796978
2.077671932,2.283647065,-3.509755287,-3.58265417,0.57601617,1665.48882
2.067797872,2.098132933,-3.176005061,-3.661636178,0.567148457,1639.474929
1.786056506,2.839567493,-3.621306026,-2.894616739,0.600623626,1712.32249
2.069246113,2.689072883,-3.621907553,-3.409869968,0.571716379,1657.959066
1.68681818,2.635826084,-3.404725273,-2.842178812,NA,NA
2.45785823,2.685896545,-2.772587803,-3.476719492,0.552114572,1600.358737
2.033786601,2.679950187,-4.153223834,-3.28950159,0.574027123,1667.270424
2.038649003,2.492364195,-2.536541012,-3.590095868,0.568904131,1632.684144
2.149931947,2.174940498,-3.976698417,-3.266529087,0.554962539,1606.74561
2.304525585,2.487032021,-3.021852404,-2.987676083,0.553249211,1609.955063
2.135751744,1.994831895,-2.71889775,-3.13458685,0.573615408,1661.669886
2.211096913,2.530341119,-3.863531399,-3.313726129,0.581255167,1678.69877
1.915095542,2.588923025,-3.4556634,-3.659607408,0.575894928,1650.344569
2.018921179,2.582812199,-3.454608364,-3.069566072,0.577851426,1672.419395
2.428875872,2.387498633,-3.994615768,-3.441930016,0.563724174,1637.377104
2.256391862,2.679910185,-4.320862818,-3.56016536,0.574185835,1658.568665
2.453377277,2.101474548,-2.497583177,-3.232960429,0.598347012,1710.366023
2.001295976,1.891487868,-4.374767504,-3.180126327,0.575301212,1664.817052
2.333763408,2.31754343,-2.913638421,-3.06349271,0.595923635,1702.130415
2.352358124,1.92788861,-3.489858571,-3.18441899,0.566573309,1652.62262
2.362170035,2.417089506,-2.86387561,-3.419813183,0.565207853,1622.135969
1.963820822,2.625692162,-3.620969726,-3.004908036,0.58493669,1675.184713
2.417632276,2.828950537,-3.253012662,-3.309662297,0.566633286,1632.526245
2.117653905,2.520398075,-3.827781925,-2.899597675,0.562765329,1613.641418
2.189977522,1.864976259,-4.148349101,-3.275183077,0.551026641,1595.292536
2.333523457,2.372169502,-3.097752459,-3.439020963,0.57045994,1638.896862
1.962345858,2.033994675,-3.835617577,-2.952170046,0.582769275,1681.341186
2.035676398,2.634743819,-3.429652063,-3.507270028,0.568777673,1639.135976
2.440854345,2.774278552,-3.99201436,-3.46767342,0.562720543,1617.999276
2.132707484,2.415853222,-3.888908803,-3.054762142,0.572340506,1658.419094
1.964037651,2.177526774,-3.705852405,-3.00978905,0.55212936,1602.596084
2.150491574,2.18202029,-4.26989762,-2.774304903,0.546322795,1582.827165
2.25271732,1.844341859,-3.260198284,-3.282322034,0.565810591,1641.65452
2.058036683,2.79692874,-3.905151213,-3.205912807,0.563901216,1626.633476
2.345032135,2.822743919,-3.002953108,-3.66171546,0.557858938,1623.195623
2.007365316,2.569313365,-3.113555381,-2.701009773,0.576217686,1680.843559
2.180464009,2.736895842,-2.538639648,-3.71300812,0.570504969,1643.53881
1.975083275,2.659194772,-2.942219085,-3.114823593,0.578535051,1685.605713
2.235076501,2.097099442,-3.495308644,-2.869204708,0.565040774,1639.665391
2.01637763,2.310629574,-2.511678889,-3.442378849,0.568317217,1658.265319
NA,2.277703177,-3.074936443,-3.336797729,0.592992431,1716.060806
2.224916868,2.569223589,-3.145657215,-3.490142504,0.560885717,1621.077794
2.22359878,2.671812595,-3.098148458,-2.986251229,0.580027519,1676.762478
2.408734407,2.300632922,-3.731305521,-2.842939073,0.568186981,1644.394303
2.264598159,2.178664647,-4.16675564,-3.607107609,0.568027833,1638.348053
1.741773055,2.561908291,-4.567002695,-3.267969471,0.592222781,1710.649011
1.994891324,2.45121096,-3.886240314,-3.292370249,0.562977532,1609.710903
2.262199489,2.715203893,-2.905060841,-3.045985863,0.571094402,1650.702942
2.265355847,2.547582538,-3.913155622,-2.967362021,0.581441633,1686.072156
2.278266497,2.700456001,-2.84841327,-3.217480467,0.564071683,1634.916362
2.085877138,2.399094347,-3.637817805,-3.164185053,0.579148724,1680.283523
2.042251293,2.213641459,-3.241709263,-3.647672354,0.571140873,1661.018744
1.922536781,2.504605203,-2.524595884,-3.669683996,0.572366366,1643.72788
2.332912062,2.115788156,-2.818091903,-3.54623084,0.568546021,1664.499392
2.373834574,2.77019665,-2.490793021,-3.687812066,0.555604155,1626.113995
2.339240015,2.558893952,-4.165245149,-2.771948062,0.571955086,1639.283673
1.953113336,2.804370228,-3.697677486,-3.382645582,0.572311142,1656.073987
2.166034338,2.68042449,-3.868979382,-3.421762549,0.574108496,1660.648824
2.3956969,2.550098249,-2.934152571,-3.247316704,0.548557569,1595.318835
2.323748954,2.522159067,-3.43961228,-3.475096337,0.564497186,1616.953966
2.293045945,2.7766458,-4.121374582,-3.355445697,0.565224348,1632.281672
2.350752614,2.287352492,-3.317688089,-3.078792276,0.573034619,1659.05353
2.221742447,2.077501628,-3.623155823,-3.22768176,0.559212467,1608.950248
2.099259673,2.745538417,-3.637992985,-3.215139456,0.568864849,1651.777889
1.817914229,2.697265732,-4.140743304,-3.195888877,0.565621283,1624.315867
2.063619343,2.686229557,-3.904162896,-3.199886852,0.575277354,1651.073573
2.245307721,2.482056551,-4.25357667,-2.909902457,0.555349899,1598.920913
2.134212831,2.365892403,-2.829298208,-3.308183035,0.593422914,1707.754268
2.129937315,2.112909706,-4.079080677,-3.1155869,0.563293319,1620.590575
2.410550267,2.359635039,-4.163326453,-3.390000007,0.547180613,1582.928057
2.307625005,2.67000935,-4.01754329,-3.517282155,0.574212253,1657.497309
2.12127897,2.358906802,-3.380373816,-2.798114292,0.566494277,1638.919387
1.97054771,2.291461307,-3.304970724,-3.540173875,0.57178958,1658.146246
1.780802529,2.234917695,-4.404423868,-3.275284851,0.571279308,1643.241713
2.262757781,2.764138227,-3.552030567,-3.561765751,0.565792802,1632.619625
2.317275482,2.529375588,-3.206753604,-2.885755967,0.567673997,1636.315727
1.807664484,2.259523286,-3.133049571,-3.170478074,0.600762279,1724.492401
2.090390002,2.448796759,-4.01429337,-3.095447132,0.573146174,1654.791594
1.929071212,2.387890137,-2.841592712,-3.358765172,0.580363216,1673.01104
1.701923663,2.268510985,-3.679021702,-2.727924567,NA,1738.715958
1.761295312,2.764285169,-2.850215731,-3.392128553,0.601075633,1726.436277
2.057734154,2.410193995,-2.949371911,-2.936399715,0.556852343,1617.23034
2.167693441,2.461777811,-4.01106342,-3.546153519,0.573378175,1651.970031
2.134566881,2.355717939,-3.740246996,-2.996177131,0.578228742,1669.93698
2.365169568,2.548370373,-3.545089385,-2.93919904,0.564184793,1628.484254
2.420690586,2.249614157,-4.498367485,-3.216992916,0.546826093,1572.181291
2.149309184,2.748863406,-2.788047679,-3.29578596,0.584610799,1680.159442
2.368635364,2.500449985,-3.230548995,-3.341101869,0.549660744,1587.305081
2.206115941,2.263541132,-3.363874216,-3.450090696,0.564337416,1635.603531
2.163105725,2.541854036,-2.606716476,-3.534692408,0.562020602,1638.53691
2.101058396,2.268662676,-3.105072167,-3.597306619,0.593194189,1693.141234
2.161150241,2.566499103,-2.599736994,-3.54593857,0.552722629,1594.259646
1.787748305,2.61652167,-3.102046469,-3.075740705,0.578869828,1668.113169
2.112221331,2.628148536,-2.730714871,-2.939550471,0.572504531,1650.889849
2.312365523,2.785989183,-3.563032369,-3.426370155,0.580441931,1662.865869
2.118525453,2.263016249,-4.05797552,-3.703716876,0.57912577,1664.168694
2.180917721,2.052978868,-4.159896401,-3.560555107,0.567362906,1636.64619
2.207793067,2.178566799,-3.913369331,-3.523495748,0.569091088,1637.676989
2.158251957,2.399313803,-2.824462983,-3.110766824,0.58025414,1681.928231
2.176625931,1.952126636,-3.786814791,-3.632315897,0.559418566,1621.718631
1.818031942,2.482209588,-3.640395866,-2.898849834,0.571702173,1635.242537
2.343709356,2.781683868,-3.796229885,-3.3540754,0.557268326,1608.34464
1.722873497,2.556449725,-3.730895178,-3.333880326,0.586675811,1679.483489
2.273378455,2.161635616,-4.093300437,-3.305255748,0.554707561,1609.388454
1.743591018,2.167495972,-4.125057313,-3.263339724,0.57159877,1654.256797
2.30549657,2.783090999,-4.077611116,-2.731042271,0.568763676,1660.548525
2.221745129,2.165421075,-3.811528429,-3.200594596,0.558859946,1622.484566
2.258642053,2.400641628,-3.383711577,-3.148110159,0.567139563,1643.956084
2.219334995,2.344698986,-3.755197251,-2.744370004,0.549327608,1606.119572
1.993069192,2.842944245,-3.09693318,-3.080869589,0.543199929,1569.077683
2.415553943,2.338397017,-3.42230664,-3.183784687,0.576329582,1681.129379
1.884667818,2.468200918,-3.627833659,-3.25555925,0.571089582,1647.29183
2.160146381,2.07981478,-3.379487239,-2.82076947,0.579371762,1679.70027
2.439403741,2.629782882,-2.592376081,-3.479702901,0.583001221,1684.228527
2.113797372,2.423015609,-3.890008458,-3.548064888,0.559779009,1620.431876
2.286207434,2.485828955,-3.660746233,-3.102000836,0.564204622,1622.931277
2.232546904,2.16075394,-4.58878648,-3.192530099,0.574702662,1639.373123
2.102678339,2.52000391,-2.939304974,-3.498388676,0.573490609,1659.077723
1.872450861,2.222672895,-4.064506156,-3.276599118,0.572296491,1665.117029
2.249459814,2.651449682,-3.85009876,-3.437977743,0.549907756,1578.10027
2.366983073,2.007702694,-3.737427162,-2.770781893,0.559954932,1628.682121
2.342533232,2.241765373,-3.236632311,-3.46950387,0.558063067,1604.863172
2.137055809,2.407503056,-3.613856873,-3.643443174,0.563847734,1656.740513
2.30883354,2.719806684,-3.548977432,-3.457039934,0.568635135,1634.25753
1.866230349,2.247920364,-3.730698759,-3.265863788,0.597001516,1716.520245
1.916609255,2.677157417,-2.839457837,-3.194483381,0.585481077,1658.006495
1.839254253,2.44506903,-3.350626309,-3.01877544,0.561733802,1619.925388
2.299588527,2.027690993,-3.434378596,-3.521452279,0.586830859,1691.467404
2.2101074,2.166481093,-3.653964028,-3.364506744,0.559937499,1619.730838
2.242525932,2.744525293,-3.632311677,-2.922813944,0.576360376,1661.791903
2.222832289,2.538995597,-3.612702605,-3.325217737,0.54979022,1586.55167
2.175083818,2.524945681,-2.931968751,-3.149737038,0.574511126,1651.42148
2.236984697,2.272723323,-3.235198705,-3.658790354,0.561822498,1635.786567
1.975071918,2.569874787,-2.478738175,-3.443190556,0.5780456,1668.33007
2.107170094,2.121302172,-3.192131116,-3.458228408,0.586522254,1697.658079
2.027055982,2.0178203,-3.273152386,-2.714100363,0.585336444,1670.386067
2.183288716,2.297981273,-3.525850903,-3.4272067,0.566045284,1632.143808
2.352319354,2.836730298,-3.096275025,-3.677094682,0.566866549,1641.002056
1.988620282,2.800445955,-4.187575699,-3.271887364,0.570578425,1638.065538
2.233504794,2.401413668,-3.617590058,-3.460115406,0.56056044,1620.234324
2.060161812,2.575958877,-2.758153702,-3.331943628,0.574266149,1650.803054
2.263667468,2.134952334,-3.117472514,-2.970325399,0.569282993,1643.814715
2.409238436,2.773400521,-4.170815538,-2.716232954,0.560790383,1611.912721
1.955917678,2.100747779,-2.96086434,-3.395485103,0.579669764,1652.904677
1.988857402,2.53748106,-2.652662053,-2.978423615,0.600079814,1712.19422
2.257200362,1.924847696,-3.884388118,-3.304459808,0.561565362,1620.606348
1.977382548,2.117147382,-3.780928471,-3.016444923,0.567033174,1635.801511
2.186969894,2.535997972,-4.010764149,-3.202413476,0.580440932,1676.653538
2.337312412,2.731330429,-4.203808355,-2.80894272,0.567249924,1650.997313
2.050058624,2.630350049,-3.098373528,-3.247861077,0.571124733,1659.844318
2.329387697,2.122022175,-3.643918482,-3.460213307,0.558609148,1606.277433
1.780207391,2.787947071,-3.310289197,-3.092116326,0.567471265,1635.797086
2.350113742,2.827925282,-3.370720948,-3.41082399,0.55911061,1598.681008
2.21984496,2.457999997,-2.706168142,-3.096906074,0.571983921,1655.239559
2.307128678,2.210795905,-3.183907597,-3.378458416,0.570522841,1644.716241
2.166219126,2.1645939,-3.968169008,-3.263651211,0.565687062,1632.348052
1.969801576,2.506547335,-3.506688081,-3.214290481,0.563001633,1631.027318
2.038235606,2.674594502,-3.617548556,-3.192924536,0.582114563,1669.333741
1.813674393,2.248270953,-3.75349105,-3.385577831,0.554118914,1614.457054
2.392523534,2.602508422,-2.972257318,-2.914757268,0.569071028,1653.437437
2.209157239,2.222278134,-3.941669281,-3.325016524,0.556260873,1615.678751
2.335337834,2.626982713,-2.491359397,-3.125509024,0.575915037,1660.667226
2.120898633,2.70324833,-3.556529803,-3.207505236,0.575628689,1672.493016
2.220726142,2.532400432,-3.382429369,-2.971409737,0.558309353,1619.935151
1.900665251,2.458974669,-3.423969772,-3.190900956,0.579607783,1669.966852
2.055294559,1.998403918,-3.13328064,-3.320340353,0.566346927,1631.792769
2.136876855,1.834985475,-3.862142047,-3.531475322,0.579393296,1671.723066
2.205847144,2.028254403,-2.587065097,-3.617375118,0.585518815,1680.098708
2.407535664,2.715172175,-3.078276405,-2.858967531,0.548249793,1593.407328
1.98648846,2.347821757,-2.857524634,-3.488144064,0.585154454,1674.566418
2.259259964,2.303988375,-3.604874528,-3.355320532,0.563920784,1636.766611
2.100188861,2.236462693,-3.049639079,-3.665340391,0.582026572,1670.266607
2.355213125,2.601632248,-3.635431649,-2.991997431,0.561151919,1636.267698
2.286086494,2.065656628,-3.194201586,-2.929422378,0.577819164,1657.457337
2.415374481,2.515064973,-2.840305409,-3.265688128,0.571689149,1670.363293
1.966106417,2.134400672,-3.105300316,-2.87099781,NA,1742.492666
1.962399651,2.29617884,-3.593912621,-3.315567827,0.58837314,1692.968716
2.240601368,2.778350735,-3.518203121,-3.583771923,0.562274283,1624.672962
2.110236898,2.547935935,-3.427448316,-3.471267539,0.561298035,1627.724483
NA,2.32178106,-3.515499331,-3.604827657,0.566721467,1640.628853
2.129482997,2.601190357,-3.053920556,-3.403198892,0.565972992,1627.462603
1.762005045,2.778913304,-2.646313777,-3.729841949,0.580481614,1673.308042
2.365742932,2.029667839,-3.4948946,-3.652378352,0.545435933,1583.725857
2.052834936,2.717137939,-3.03460406,-3.322737197,0.578248133,1668.840477
2.361716049,2.543028944,-3.932786648,-3.225148693,0.549756719,1614.929936
2.07015629,2.481802028,-2.850486799,-3.281182663,0.571410403,1657.176412
2.079408587,2.808980624,-3.294326178,-3.45471268,0.55521113,1601.873517
1.936587157,2.441133327,-3.520630511,-3.614071422,0.575321669,1666.009289
2.232204603,2.115435336,-4.079024697,-3.370943522,0.577535444,1667.043621
2.200213657,2.303566849,-3.139979998,-3.230419622,0.56450931,1618.106287
2.058352958,2.142852926,-3.914106882,-3.344884569,0.556374999,1607.123589
2.134561942,2.575919339,-3.608128612,-3.642933213,0.569992128,1655.805158
2.403428658,2.255516376,-3.075710588,-2.748057881,0.578266761,1671.178267
2.243682499,2.315220733,-3.378485674,-3.295916692,0.561062053,1630.45663
2.040005869,2.671100158,-3.406017868,-3.307181775,0.570646239,1641.633991
2.14459653,2.375085744,-2.748842516,-3.695105975,0.574602668,1658.486926
2.064244391,2.503367337,-3.257864691,-2.876467729,0.569819821,1647.447543
2.092774164,2.799043882,-3.879855327,-3.317189134,0.569191668,1639.062848
2.10427839,1.816836171,-3.505041103,-2.861440353,0.594194099,1704.957394
2.182529698,2.444929287,-4.431501135,-3.514018925,0.553556113,1608.56234
2.396279741,2.532280929,-3.891070082,-3.12753168,0.556996608,1613.176732
1.972413612,2.573427486,-4.067805743,-3.433441726,NA,1730.19598
2.391730945,2.557215339,-3.18142934,-3.263866847,0.560798216,1604.129648
2.092612892,2.003376871,-3.891318406,-3.249723097,0.56238732,1621.612491
2.256364749,2.638261499,-3.888369233,-3.615293392,0.568193373,1653.433536
2.304313672,2.468315489,-3.482775356,-3.235971573,0.564059886,1636.006398
1.970879582,2.142620214,-3.347252919,-3.362707248,0.573724278,1649.434205
1.842112327,2.795213692,-3.347414184,-3.647970999,0.574255172,1653.052267
2.364448581,2.433356231,-2.51377098,-3.543808791,0.581532717,1697.812224
2.333938137,2.463867988,-2.887766741,-3.206592204,0.567982452,1640.486928
2.196900981,2.779237009,-3.113536584,-3.077647719,0.564304585,1648.970483
2.134832708,2.805435061,-2.815113678,-3.090905045,0.573876511,1654.370124
2.244964045,2.263283866,-3.618481458,-3.533977736,0.565327253,1639.283143
2.184552246,2.764894747,-4.061070447,-3.137390613,0.554111359,1607.820548
2.149616468,2.567647087,-2.768400061,-3.39626851,0.562171481,1641.165083
2.346217648,2.212623698,-4.083808368,-3.17938402,0.554524812,1608.908037
1.928144599,2.618176044,-4.376735341,-3.676465022,0.582858761,1680.411711
2.445314231,2.208637638,-3.213823139,-2.903691545,0.565458465,1626.145624
2.084176633,2.467673476,-3.407586275,-3.159475083,0.575981112,1660.83415
2.149404176,2.217055349,-3.711980408,-3.179520271,0.564700831,1625.325896
2.071888878,1.929484906,-3.048252256,-3.597851645,0.572422996,1646.141679
1.894673178,2.815985138,-3.791246827,-3.652784331,0.590456534,1692.28378
2.402238139,2.537220014,-3.907559856,-2.854853226,0.566425297,1630.868804
1.977436261,2.7090208,-3.874038339,-3.378237307,0.5769265,1666.649682
2.056207381,2.301845033,-3.545868888,-3.518988917,0.566953666,1647.980124
2.062501247,2.192597225,-3.18586067,-3.171979451,0.568628164,1645.525966
2.150815922,2.120751692,-3.42687649,-3.408679371,0.574113471,1666.352562
1.681417088,2.364710322,-3.658263007,-3.38712617,0.581836244,1684.762919
2.101525623,2.541674375,-3.26866689,-3.571232371,0.560513626,1626.798364
2.163004243,2.653463526,-2.85794615,-3.534819775,0.584415695,1687.76648
2.014166796,2.498126021,-3.71406549,-3.354016343,0.568480744,1631.60761
2.235467088,2.642041398,-3.401975726,-3.06772735,0.561033209,1624.805605
1.957176804,2.701196027,-4.198711679,-3.4718543,0.580969084,1694.081754
2.165705128,2.489777267,-4.013944025,-3.007358779,0.58005674,1664.202332
1.909147404,2.613024887,-4.372774497,-2.832526858,0.589994831,1698.141773
2.056792458,2.582447535,-3.971826846,-3.033590205,0.568083007,1635.1062
1.961958506,2.496756087,-2.915978891,-3.548914263,0.591218394,1699.992671
2.090549764,2.573510562,-3.896516764,-3.183420761,0.57563253,1664.516768
1.827425524,2.288336355,-3.829747671,-3.340758337,0.587559741,1692.11584
1.965457337,2.244115677,-3.297553794,-3.32005396,0.584547242,1692.719995
2.191987466,2.157283735,-3.925371179,-3.349834615,0.562234679,1622.335926
2.11638153,2.673400856,-3.568613742,-3.328668791,0.560530272,1616.813245
2.423773899,2.304637844,-4.441580606,-3.118405283,0.559643551,1632.319114
2.155059595,2.358666598,-2.57975599,-3.439789919,0.582653115,1697.192317
2.082252571,2.609371149,-3.174379664,-3.33463009,0.567935256,1650.512616
2.3527942,1.9088824,-3.281490372,-3.189569963,0.562620422,1626.685774
2.270328057,2.802785371,-3.755766458,-3.316662176,0.577547734,1662.497894
2.143378935,2.408396867,-4.167231555,-3.312010774,0.559776042,1622.650015
1.98365901,2.582017475,-2.93772958,-3.173177843,0.569594801,1642.350795
2.073040897,2.300315007,-3.889050663,-3.703554285,0.567082155,1646.060082
2.061771045,1.936108684,-3.851547451,-3.127953667,0.563859815,1622.046077
2.077084353,2.577015651,-3.294663639,-3.18494304,0.567265408,1645.406233
2.296674277,2.601533005,-3.582844899,-3.347301663,0.551054701,1588.78322
2.212736014,2.338756793,-3.968115998,-3.142943825,0.56957817,1645.699236
1.971693937,2.308661716,-2.672644769,-3.446470649,0.576220034,1663.721336
2.221830891,2.373591583,-3.556425075,-3.32112504,0.555575712,1610.563133
2.288048802,2.495103449,-3.343058708,-3.424757685,0.566534709,1650.272676
2.373433453,2.505064943,-4.06102592,-3.195812896,0.569392654,1654.264625
2.331078789,2.837250677,-2.803681677,-3.17488309,0.571546627,1641.652579
2.259724969,2.715951082,-3.619242417,-3.249806258,0.567803183,1637.77329
2.10086254,2.508898789,-3.131400641,-3.4212022,0.578061765,1668.370813
2.117738806,2.326417277,-3.234257373,-3.390480766,0.55536549,1610.011721
2.27260024,2.171694431,-2.915747378,-3.249128221,0.59341031,1707.723301
2.301300363,2.709675761,-4.015563501,-3.612897734,0.572983971,1652.106982
2.030018753,2.630695441,-2.592546401,-2.946812704,0.570628937,1657.439859
1.902656521,2.211575537,-4.009935903,-2.79389084,0.566820483,1643.134439
2.352655046,2.610594819,-3.11555649,-2.828476572,0.563476356,1638.97329
1.944752046,2.715665795,-3.988607076,-3.566166561,0.573155709,1662.771662
2.365613014,2.425623029,-3.07311198,-3.053708807,0.55261615,1613.781476
2.315874153,1.92694178,-4.117839417,-2.867166993,0.55871662,1612.110777
1.909126465,2.439628936,-3.383084053,-3.062952014,0.574623945,1660.819056
2.402161796,2.76757831,-3.44543722,-3.019161566,0.567265199,1666.803852
2.35955342,2.362733059,-3.370868027,-3.278903894,0.56435532,1627.802288
2.047885787,2.462577448,-3.701964167,-3.566664634,0.565942129,1641.994128
2.182232504,2.328269758,-3.076654828,-3.676391615,0.559810543,1621.626884
1.868683021,2.728668687,-3.709876597,-2.923018702,0.550189772,1604.039156
2.3223657,2.674289205,-3.560420769,-3.281580577,0.557474104,1600.009878
2.039667228,2.494664131,-3.151815039,-3.241575205,0.580045979,1683.699939
2.162636447,2.79362784,-4.418476974,-3.3916058,0.569445063,1641.968774
2.080653417,2.505258397,-3.422552724,-3.14283125,0.56844138,1645.046961
2.058160306,2.759427638,-3.223126304,-3.205728739,0.56857222,1645.382515
1.679347413,2.009613894,-3.846388432,-3.332678515,0.572653789,1659.218587
2.357291276,2.577516273,-3.928147357,-2.918753942,0.575260413,1636.208141
2.257713557,2.553029308,-4.327985311,-3.268004748,0.566743339,1638.434526
NA,2.431711698,-2.693529059,-3.488785426,NA,NA
2.017547892,2.832105927,-3.61603481,-3.704369243,0.554036599,1601.008087
2.087197228,2.714317934,-2.713845363,-3.534213059,0.588349008,1685.932725
2.084354137,2.613815346,-3.203351868,-3.596754074,0.570740226,1640.740463
2.244660121,2.287909457,-3.591368749,-2.827685597,0.562608263,1626.654331
1.873783872,2.208665776,-3.170171747,-3.190600423,0.571710083,1656.808942
2.323931723,2.400875732,-2.845310066,-3.465701146,0.573140673,1643.412389
2.356395623,2.02527792,-4.469851214,-3.492308242,0.562393882,1629.452582
2.336012934,2.408175655,-4.210475385,-3.660226682,0.5579417,1617.864419
2.287388704,2.539229118,-3.353315899,-3.191508371,0.570421863,1652.381424
1.929310153,2.636267734,-3.273363803,-3.615589427,0.571967687,1659.736048
1.901442514,2.809341395,-2.814314024,-2.977042833,0.586850363,1684.554891
2.195977915,2.390062382,-3.939809007,-3.360957111,0.56886149,1650.640221
2.343814076,2.472313185,-3.807954816,-3.341322818,0.563913665,1619.943772
2.290637649,2.403053392,-2.498737302,-3.261920959,0.574977559,1668.554346
2.366495423,2.592876885,-3.740781574,-3.22685703,0.563818231,1633.140524
2.425165713,2.384190089,-3.694496832,-3.173630535,0.55807267,1618.206628
2.306469324,2.20743191,-3.136007578,-3.600585302,0.562866576,1626.203782
2.325766354,2.346586557,-4.070047385,-2.950468663,0.57616521,1652.16484
2.094953038,2.526885756,-2.834756457,-3.51655815,0.576718719,1666.124486
1.936624717,2.232587294,-2.911768601,-2.727801341,0.596766446,1705.353786
2.153201174,2.33356654,-3.464804886,-3.309547177,0.573099047,1662.627023
2.16943263,2.29845153,-2.605343029,-3.501687706,0.585215187,1699.021394
1.836033076,2.445992524,-3.454813042,-2.740542599,0.587802337,1690.393729
2.283871383,2.790405921,-4.283180821,-3.448147444,0.576015781,1654.072563
2.154470088,2.527580538,-4.175102939,-3.249163771,0.556444766,1609.519571
