"type","name","","","",""
"sera","A/Netherlands/1/1995","0.176970638155885","3.80063587194757","0.403797988671081","5.42226082832607"
"sera","A/Netherlands/218/1995","0.344807984245452","4.21130763114587","1.52520304578319","4.02697271725974"
"sera","A/Netherlands/47/1995","1.00245727358829","3.04388290737039","2.06960119614792","2.92224482301951"
"sera","A/Wuhan/359/1995","3.34461028725778","2.81284004220263","0.615754686206978","1.39481717643782"
"sera","A/Brisbane/8/1996","3.31175770048961","2.69263631364289","1.41076342552346","2.16818860172851"
"sera","A/Netherlands/172/1996","2.60424653375232","3.92593995974913","1.7773377622637","1.76988756721538"
"sera","A/Singapore/1/1996","3.51236580410036","1.35169571024193","1.38169099064983","1.06800391054565"
"sera","A/Auckland/10/1997","5.50308517339618","5.84246942693811","0.817055269662995","1.08452617105113"
"sera","A/Netherlands/286/1997","2.96883687314463","3.05152959777102","0.797511101651003","1.67139767770841"
"sera","A/Sydney/5/1997","6.74059488083103","5.4892663037821","1.0136745107402","0.680669610354583"
"sera","A/Netherlands/5/1998","3.97746610543187","1.83940001950784","1.61943069409893","1.80808744236377"
"sera","A/Moscow/10/1999","6.41444187114764","6.78559971424012","1.55449802243636","1.78286015988707"
"sera","A/Panama/2007/1999","6.92837514077917","7.03914582814491","1.46790365352721","1.54478088748388"
"sera","A/Netherlands/118/2001","6.63281561800568","6.20411282595386","0.943242149272563","1.98426918571856"
"sera","A/Netherlands/124/2001","7.04643518409763","7.07199633168089","1.25933459327594","1.83437952945387"
"sera","A/Netherlands/126/2001","6.52690982122955","6.13441828967297","1.1990241062654","2.34477271968302"
"sera","A/Fujian/411/2002","4.98281287925982","10.8120214407254","2.15420218788744","1.42624122714232"
"sera","A/Netherlands/1/2002","6.04703937826077","6.31783067078337","0.97826890181117","2.55500181419527"
"sera","A/Netherlands/22/2003","5.37222401928071","9.74176321137293","1.8640530303194","1.55561146212891"
"sera","A/Netherlands/88/2003","5.8040611308169","7.40599842094031","1.24887483477497","1.72814624514776"
