"type","name","",""
"antigen","5768_4","0.144124391348929","0.143752363638606"
"antigen","6022_V7_C24","-0.0104587435806953","-2.18120672852715"
"antigen","6146_V7_C23","-1.63917897400245","-1.72340190145766"
"antigen","62357_14_D3_4589","2.15133638174019","-1.90479990943182"
"antigen","6240_08_TA5_4622","1.89918656429787","-2.03197848548457"
"antigen","6322_V4_C1","-4.79025704413562","0.684374429445763"
"antigen","6471_V1_C16","4.35172264227455","-3.16536073205679"
"antigen","651_AT_SGA5","-0.218855587957023","-0.83666217266336"
"antigen","651_AT_SGA8","-0.520996379615048","-0.751399154301147"
"antigen","651_LN_C40","-0.533436778565421","-0.505170076747496"
"antigen","651_LN_C43","-0.639042402898996","-0.427318727693958"
"antigen","6535_3","1.50441358393998","0.492904833151976"
"antigen","6631_V3_C10","1.88478115700985","-3.68051060679733"
"antigen","6644_V2_C33","1.03572086214262","-0.902747299806793"
"antigen","6785_V5_C14","-0.296928934435023","-1.60979671202395"
"antigen","6838_V1_C35","-1.45020776317015","0.108537823783153"
"antigen","700010040_C9_4520","1.69742581454317","-1.27827811623278"
"antigen","703010054_2A2","-2.48422650422082","1.87585215145963"
"antigen","703010131_1E2","-3.23489963521896","0.534954158698684"
"antigen","703010200_1E5","1.6416468247381","-2.45321585771992"
"antigen","703010217_B6","-1.46420531870148","-0.142694549882172"
"antigen","704010042_2E5","-2.29662667819174","0.908993257788589"
"antigen","704809221_1B3","-1.34013216891738","-0.4984953987736"
"antigen","704810053_2B7","-2.3209083037804","0.777835142798514"
"antigen","705010185_TF","-3.82920053627918","0.330993763775038"
"antigen","722_G4_16","-2.32130499973214","0.868824633648877"
"antigen","92BR020","0.160380194395313","-2.56541410364433"
"antigen","92BR025_9","-0.174695314744694","-0.715313829381757"
"antigen","92US715","1.09840813612408","0.475564227157992"
"antigen","93IN905","-0.174420602321986","-2.04480114222558"
"antigen","93MW959","-1.42208808327447","-0.515133289017839"
"antigen","93TH305","1.63980945188738","-0.588845269570184"
"antigen","97ZA009","-0.236461161536447","-0.979503333640835"
"antigen","98_F4_H5_13","0.860916724168974","-3.97438832840203"
"antigen","AC10_29","-1.0470081930904","-0.260948851084698"
"antigen","ADA","1.68811402652163","0.641693733166157"
"antigen","AIIMS731_73105B","-1.38024772570251","0.389576222662482"
"antigen","AIIMS731_73105C","-1.32485412175359","0.34228375368297"
"antigen","AIIMS731_73105D","-1.37063375704954","0.295574418543318"
"antigen","AIIMS731_73105E","-1.45785704425559","0.27415630491617"
"antigen","AIIMS731_73105H","-0.621763274175362","-1.11110053051368"
"antigen","AIIMS731_73106F","1.25904782826097","-0.957973142180515"
"antigen","AMC009_1B5","0.714444964196955","-2.13367524045493"
"antigen","APV_13","0.2458176222848","-1.77110452888149"
"antigen","APV_17","-0.783417938413241","3.57743861390288"
"antigen","B004_ENV02","2.73840691083352","2.5286181700095"
"antigen","B005_ENV03","-1.10107791894112","-3.39632969045637"
"antigen","B005018_8_F6_3","-1.2009672080893","0.327260199903293"
"antigen","B006_ENV02","-0.657231054529459","-2.86014974013598"
"antigen","B006_ENV10","-0.659477836473043","-2.87123077936048"
"antigen","B012_ENV02","1.5263631260885","-2.35122558870282"
"antigen","B013_ENV02","0.953544859276439","-0.821662760778511"
"antigen","B016_ENV01","-1.14826419962585","-1.39069301924564"
"antigen","B016_ENV02","0.000766639199818132","-3.25352716167502"
"antigen","B023_ENV09","1.00282857047111","-0.371583186366946"
"antigen","B024_ENV01","-1.16949837770695","-1.01369818696872"
"antigen","B025_ENV04","0.756077820428422","-2.81590955641326"
"antigen","B41_9032_08_A1","-0.745830012907102","0.168095697360433"
"antigen","BF1266_431A","-2.07502517064594","-0.190413248846305"
"antigen","BF329","0.475820251222313","-2.00688997857969"
"antigen","BF591","-0.280896542039584","0.0679169384325662"
"antigen","BF703","-1.09804143613183","0.51216759974499"
"antigen","CA146_H3_3","-0.519867022698456","-2.14947688477843"
"antigen","CA240_A5_5","0.810593854141413","-2.39584554602539"
"antigen","CA392_H2_6","-1.14250516490922","-1.02174750714561"
"antigen","CAAN5342","0.586078023535037","-2.10280738284521"
"antigen","CAP136_1_16_E6_1","1.23579851532964","-1.64646245451428"
"antigen","CAP177_1A3","-1.48042947805463","-0.0648593644681874"
"antigen","CAP210_E8","-2.46286054423833","2.32601601451872"
"antigen","CAP244_D3","-1.36947178696429","2.03893354945454"
"antigen","CAP256_SU","-1.17059031055765","-1.02201821728595"
"antigen","CAP266_2_00_E9_H6","-3.10080659079838","0.574893681706022"
"antigen","CAP290_2_00_23_6","-2.48729443591816","0.51373720029854"
"antigen","CAP307_2_00_24_1","-0.726427827765211","-1.1750157270429"
"antigen","CAP363_2_00_10_3","-0.824371625562923","-1.19611123547986"
"antigen","CAP45_G3","1.98659585464635","-2.87714857238105"
"antigen","CAP69_1_12_TA7_1","-1.97541563648327","-1.45438495168732"
"antigen","CE0393_C3","-2.1476370312793","1.01097853114619"
"antigen","CE1086_B2","0.15467694785209","0.550666921904768"
"antigen","CE1172_H1","-1.71367412454002","-1.3789612164818"
"antigen","CE1176_A3","-0.852926976691622","-0.837279063886956"
"antigen","CE2010_F5","2.97954432063027","-1.46364697062547"
"antigen","CE2052_G10","-1.48531717514933","0.415381548796606"
"antigen","CE2060_G9","-1.7329041018752","0.971688260491018"
"antigen","CH505_TF","-1.31848227383248","0.80844319084372"
"antigen","CH505_TF_DELGLY3_197","-1.08464810336828","0.8903823540673"
"antigen","CH505_TF_DELGLY3_276","-0.968371669602318","0.942105144541605"
"antigen","CH505_TF_DELGLY3_461","-1.05001956617838","1.04128282232905"
"antigen","CH505_TF_DELGLY4","-0.923061813881442","0.93026016656924"
"antigen","CH505_TF_G458Y","-1.61174965801088","2.26775611173023"
"antigen","CH505_TF_N279K","-1.87529347622348","2.53510065095367"
"antigen","CH505_TF_N279K_G458Y","-1.39045092995088","2.38422600253654"
"antigen","CH505_TF_N279K_N280D_G458Y","-1.41913600901826","2.33360546333902"
"antigen","CH505_W4_3","-1.22571813422553","0.671874689617712"
"antigen","CNE10","1.08468883173725","-0.604705660048298"
"antigen","CNE12","0.96518700178595","-1.62801376535754"
"antigen","CNE14","1.09452468233083","-1.4006871627597"
"antigen","CNE17","-2.0073047241441","-0.202131838998773"
"antigen","CNE4","1.39148151887147","-0.882143121688213"
"antigen","CNE57","1.04826052217839","-1.94876832383422"
"antigen","CNE58","-1.34097222885038","-0.1661681486494"
"antigen","CT072_56_7","-1.57989289130121","-0.799329334587789"
"antigen","CT140_140_B6","-2.00306616371723","-1.50711665867862"
"antigen","CT565_C7_48","-2.70613321510337","1.08707746428393"
"antigen","CT966_E1_7","-1.42815710614817","-0.531865812075515"
"antigen","DH12","-0.637723182143292","-0.171647579004199"
"antigen","DU123_06","-1.01861716350265","-0.0971976890879452"
"antigen","DU151_02","-1.36445299224966","-0.652265968139402"
"antigen","DU156_12","-0.451449924328279","-0.732516436551343"
"antigen","DU172_17","1.78374941257915","-3.15450205043924"
"antigen","DU422_1","0.373356248747341","-3.32561687165141"
"antigen","HT593_1","1.19381309609063","1.639361290352"
"antigen","JRCSF","1.31834058431482","1.6464849093013"
"antigen","JRCSF_N156Q","3.48084840788191","0.429419118914474"
"antigen","JRCSF_N186Q","2.14216484595683","2.31978753192336"
"antigen","JRCSF_N197Q","3.25295695181814","0.313851961931959"
"antigen","JRCSF_N276Q","2.28295235402437","2.12050853602789"
"antigen","JRCSF_N295Q","0.947299361697974","2.00464896677935"
"antigen","JRCSF_N301Q","3.29236155898054","0.575540912678164"
"antigen","JRCSF_N332Q","1.35208921054001","1.64876015120616"
"antigen","JRCSF_N386Q","1.53341619617607","2.06693171396627"
"antigen","JRCSF_N392Q","0.940878528886071","1.92891848322485"
"antigen","JRCSF_N397Q","2.07527631887801","2.23198741984504"
"antigen","JRCSF_N411Q","2.05637099604989","2.41939704397262"
"antigen","JRCSF_N448Q","2.14591784808438","2.22612839274343"
"antigen","JRCSF_N461Q","2.12665934251863","2.21229638517856"
"antigen","JRFL","1.57778000099968","-0.354214527536411"
"antigen","JRFL_D197N","2.65622117315578","1.11502439003966"
"antigen","JRFL_E168K","2.34954542778953","1.40191682031317"
"antigen","KO243_H6_3","-1.56220696605789","-0.69260734629251"
"antigen","KO426_N276D","1.16711463010323","-1.02829018184032"
"antigen","KO426_S278R_N460D_N463D_G471S","0.267185289823785","-0.388724417175188"
"antigen","KO426_T78_10","2.37816136881682","-2.02842952019095"
"antigen","KO459_T68_4","-0.724396029272503","-1.55438053554695"
"antigen","KO870_C2_10","-1.96853588439584","0.592430727713364"
"antigen","MW965_26","0.242859524006009","-0.345462297008877"
"antigen","QB099_391M_B1","-0.709037579453168","-0.760293660955019"
"antigen","QB099_391M_C8","-0.623395957056868","-0.76096615010702"
"antigen","QC406_70M_F3","-0.736775154472714","-1.45206341714528"
"antigen","REJO4541_67","0.0594982900069821","1.04019579812279"
"antigen","RHPA4259_7","0.224193686038836","-1.41339931193779"
"antigen","SC05_8C11_2344","0.72990362749462","-0.348149580936114"
"antigen","SC422_8","-0.235760768691773","-0.4917275834911"
"antigen","SC45_4B5_2631","1.58295052036595","1.91638393396142"
"antigen","SO032_A2_8_1","0.121552420665451","-2.34401825813723"
"antigen","SO431_C1_1","1.16181210730479","-1.00061257371128"
"antigen","SO607_B6_9","2.79278078508637","-2.50637802435996"
"antigen","SS1196_1","0.110985039810603","-0.00341275335249768"
"antigen","THRO4156","-0.16593304983912","1.89527503428848"
"antigen","TRJO4551_58","0.522948649537543","-1.53675622351695"
"antigen","TRO_11","-0.13505965845179","-1.65111089008332"
"antigen","TV1_29","-0.988999141601266","-0.666015673032347"
"antigen","TZA125_17","-2.56879126035243","-0.269225166673311"
"antigen","TZBD_02","-1.56691378528701","0.104796538504562"
"antigen","V704_0026_231_RE_PBSGA001_S","0.41511317567289","-1.14334255593449"
"antigen","V704_0372_250_RE_PBLIB001_S","1.15885284239557","0.479591934795318"
"antigen","V704_0445_180_RE_CON_S","-1.48561091149277","-1.27332009136023"
"antigen","V704_0856_240_RE_PB001_S","0.463417824550589","-1.23956974113215"
"antigen","V704_0886_250_RE_P001S","1.06972318486399","-1.6368961784508"
"antigen","V704_0944_180_RE_CS","2.68845540425474","0.323340223645206"
"antigen","V704_1528_240_RE_PBLIB_001_S","0.757879346782083","-1.54606219788189"
"antigen","V704_1783_150_RE_CS","1.11771165714293","-1.32831706255446"
"antigen","V704_2095_130_RE_CS","0.603082655897569","-0.976334777608311"
"antigen","V704_2555_240_RE_CON_S_VPUG","1.08997885703055","-2.19354875411838"
"antigen","V704_2834_210_RE_PB001_S","1.94718823750013","-0.660907775496236"
"antigen","V704_2834_210_RE_PB002_S","1.79461683400985","-0.913449619750478"
"antigen","V704_2839_140_RE_CS","2.34741182849681","0.366672473000592"
"antigen","VA40774","3.27759371992624","-1.24210646573077"
"antigen","WITO4160_33","0.990474133795355","0.1728603601981"
"antigen","X2278_C2_B6","-0.946180540589428","-0.22485291378677"
"antigen","YU2","1.07230828725114","-1.23474645439651"
"antigen","ZA012_29","-1.24415224459278","-1.75263836690027"
"antigen","ZM106_9","-1.8975475772795","-0.0846555638555721"
"antigen","ZM109_4","-1.21167589395958","0.946645124982461"
"antigen","ZM135_10A","2.6067248766222","-2.76750505761603"
"antigen","ZM197_7","-0.94424415879997","0.0182866090850881"
"antigen","ZM214_15","1.15536981877034","-2.69914273090579"
"antigen","ZM215_8","0.379884576659392","-1.04581270831523"
"antigen","ZM233_6","0.487621045472553","-2.95104616036887"
"antigen","ZM246F","1.29788372649892","-2.36378543606064"
"antigen","ZM247_V1","-0.489156380162088","-1.02912196002314"
"antigen","ZM249_1","-1.39652098008439","1.2854262402729"
"antigen","ZM53_12","-1.52380156745625","0.666820086510246"
"antigen","ZM55_28A","-2.12740869863985","-0.764265485903369"
"sera","1.00E+09","-0.106379190591043","-0.274079303259995"
"sera","10-1074","0.0206552125226486","-2.28915567053977"
"sera","10-1074-LS","-0.0818915042177579","-2.15272904057224"
"sera","10E8v4","0.51437480696236","-0.499100459311803"
"sera","17b","NaN","NaN"
"sera","1F7","4.00474532283736","-2.57111188422406"
"sera","2F5","3.54957512843616","2.37724202886554"
"sera","2G12","3.99989537765111","1.75304925281913"
"sera","35O22","5.07394813298843","-1.59526870906478"
"sera","3BNC117","0.460945225728789","-0.407385162926856"
"sera","3BNC117-LS","1.48452348774203","-0.899909092884418"
"sera","4.00E+10","0.260929086768445","1.37762262324962"
"sera","447-52D","-1.79930335438738","-2.63261323754587"
"sera","561_01_18","1.07669359262836","-0.875771517516631"
"sera","b12","2.86087441500947","2.7377043478056"
"sera","b6","5.88110246502531","-1.66042294821791"
"sera","CH01","-2.47340342678513","1.02637758594723"
"sera","CH01+VRC-CH31","1.04469732332696","-0.0522764490386162"
"sera","CH103","-4.96497841543319","1.39207040458516"
"sera","CH235","NaN","NaN"
"sera","CH235.12","-1.92967748458856","0.322736555051647"
"sera","DH270.4","1.19872386308542","-1.39126999575197"
"sera","DH511.2","0.114357619877084","-0.139696085696301"
"sera","F105","NaN","NaN"
"sera","F425 B4e8","2.19713049267301","1.54000933708602"
"sera","HJ16","2.14317979173589","3.71597819031001"
"sera","N6","-0.67481409490153","-0.42476112582763"
"sera","N6-LS","0.226192265569069","-0.232962528630408"
"sera","NIH45-46","0.592450855586847","-0.442744318987465"
"sera","PG16","-1.57808112557164","0.838768954857419"
"sera","PG9","-1.71227780563923","0.734126071636709"
"sera","PGDM1400","-2.32610346839026","0.53375691152269"
"sera","PGT121","-0.178921326384683","-2.18792200272916"
"sera","PGT121.414.LS","-0.307653641381457","-2.40781351349167"
"sera","PGT126","1.39668593739881","-1.9473650188596"
"sera","PGT128","-0.271286893577743","-2.48353724908058"
"sera","PGT145","-2.86669875257768","-0.234363069592624"
"sera","PGT151","0.526243838052295","0.096023947022726"
"sera","sCD4","1.95676865476678","0.420591374110527"
"sera","VRC-CH31","0.137198638509019","0.314269711889526"
"sera","VRC-PG04","-0.032532147727062","1.65943937267585"
"sera","VRC01","0.355812176051325","-0.0757657766593491"
"sera","VRC03","-4.13103412365131","0.504712041380961"
"sera","VRC07","-0.0961150310886836","-0.118783336252844"
"sera","VRC07-523-LS","0.161350444149637","-0.474777086784814"
"sera","VRC13","0.146159247647785","0.15729668227494"
"sera","VRC26.08","-3.37448555810738","-0.329851344449196"
"sera","VRC26.25","-3.02245315602756","-0.643932361312814"
"sera","VRC26.25-LS","NaN","NaN"
"sera","VRC34.01","-3.03571886041688","-0.883349116507789"
"sera","X5","4.80073229288097","-1.02842700596124"
